evidence_id,source_stage,source_artifact,source_row_or_claim_id,target,evidence_type,evidence_status,exact_value,display_value,allowed_sections,primary_or_secondary,allowed_wording,forbidden_wording,table_id,figure_id,citation_keys,limitations_required,verified
NUM_083,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Looping|benchmark=assistantbench:F1,Looping|benchmark=assistantbench,frozen display value,DESCRIPTIVE_ONLY,0.77358490566037741,0.774,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_084,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Looping|benchmark=visualwebarena:AP,Looping|benchmark=visualwebarena,frozen display value,DESCRIPTIVE_ONLY,0.86925485267751856,0.869,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_085,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Looping|benchmark=visualwebarena:F1,Looping|benchmark=visualwebarena,frozen display value,DESCRIPTIVE_ONLY,0.86346863468634683,0.863,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_086,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Looping|benchmark=webarena:AP,Looping|benchmark=webarena,frozen display value,DESCRIPTIVE_ONLY,0.93054123427050739,0.931,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_087,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Looping|benchmark=webarena:F1,Looping|benchmark=webarena,frozen display value,DESCRIPTIVE_ONLY,0.8529411764705882,0.853,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_088,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Looping|benchmark=workarena:AP,Looping|benchmark=workarena,frozen display value,DESCRIPTIVE_ONLY,0.96316920731113065,0.963,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_089,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Looping|benchmark=workarena:F1,Looping|benchmark=workarena,frozen display value,DESCRIPTIVE_ONLY,0.90879478827361559,0.909,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_090,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Side Effect|benchmark=assistantbench:AP,Side Effect|benchmark=assistantbench,frozen display value,DESCRIPTIVE_ONLY,0.044366133550194274,0.044,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_091,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Side Effect|benchmark=assistantbench:F1,Side Effect|benchmark=assistantbench,frozen display value,DESCRIPTIVE_ONLY,0,0.000,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_092,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Side Effect|benchmark=visualwebarena:AP,Side Effect|benchmark=visualwebarena,frozen display value,DESCRIPTIVE_ONLY,0.13641754238732393,0.136,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_093,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Side Effect|benchmark=visualwebarena:F1,Side Effect|benchmark=visualwebarena,frozen display value,DESCRIPTIVE_ONLY,0.19858156028368795,0.199,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_094,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Side Effect|benchmark=webarena:AP,Side Effect|benchmark=webarena,frozen display value,DESCRIPTIVE_ONLY,0.10240745247563374,0.102,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_095,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Side Effect|benchmark=webarena:F1,Side Effect|benchmark=webarena,frozen display value,DESCRIPTIVE_ONLY,0.15384615384615385,0.154,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_096,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Side Effect|benchmark=workarena:AP,Side Effect|benchmark=workarena,frozen display value,DESCRIPTIVE_ONLY,0.11650994453207834,0.117,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_097,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Side Effect|benchmark=workarena:F1,Side Effect|benchmark=workarena,frozen display value,DESCRIPTIVE_ONLY,0.11428571428571428,0.114,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_098,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,success:top_structural_signals:observation_char_count_total,success,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,-2.2036341198743488,-2.204,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_099,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,success:top_structural_signals:observation_char_count_mean_nonempty,success,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,1.8794611945779307,1.879,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_100,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,success:top_structural_signals:action_char_count_total,success,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,0.7322218588981673,0.732,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_101,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,success:top_structural_signals:has_explicit_termination_signal,success,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,-0.6098788036976219,-0.610,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_102,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,success:top_structural_signals:unique_action_ratio,success,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,0.5203365042865755,0.520,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_103,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,success:metadata_AP,success,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,0.3705913858043187,0.371,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_104,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,success:metadata_AP_lift,success,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,0.0685080524709854,0.069,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_105,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,success:frozen_B2_dev_AP,success,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,0.5465428107647715,0.547,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_106,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,looping:top_structural_signals:observation_char_count_mean_nonempty,looping,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,-0.8303141879031721,-0.830,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_107,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,looping:top_structural_signals:nonempty_action_count,looping,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,0.6951595977941223,0.695,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_108,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,looping:top_structural_signals:nonempty_observation_count,looping,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,0.6951595977941223,0.695,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_109,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,looping:top_structural_signals:step_count,looping,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,0.6951595977941223,0.695,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_110,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,looping:top_structural_signals:nonempty_focused_element_count,looping,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,0.6695402954920133,0.670,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_111,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,looping:metadata_AP,looping,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,0.5686989238427644,0.569,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_112,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,looping:metadata_AP_lift,looping,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,0.0993111687407236,0.099,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_113,A3.1,artifacts/a2_3_table_5_interpretability_error_summary.csv,looping:frozen_B2_dev_AP,looping,frozen display value,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE,0.9140810084290651,0.914,Results R5;Results R6;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table5_Interpretability_Failure_Summary,,,Preserve source evidence status and display contract.,true
NUM_114,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Success:AP_lift,Success,frozen display value,CONFIRMATORY_SUPPORTED,0.38956726077582238,0.390,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig2_Heldout_AP_Lift_CI,,Preserve source evidence status and display contract.,true
NUM_115,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Success:AP_lift_CI_low,Success,frozen display value,CONFIRMATORY_SUPPORTED,0.32680649134080703,0.327,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig2_Heldout_AP_Lift_CI,,Preserve source evidence status and display contract.,true
NUM_116,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Success:AP_lift_CI_high,Success,frozen display value,CONFIRMATORY_SUPPORTED,0.45541133477850798,0.455,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig2_Heldout_AP_Lift_CI,,Preserve source evidence status and display contract.,true
NUM_117,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Looping:AP_lift,Looping,frozen display value,CONFIRMATORY_SUPPORTED,0.39482874526785017,0.395,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig2_Heldout_AP_Lift_CI,,Preserve source evidence status and display contract.,true
NUM_118,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Looping:AP_lift_CI_low,Looping,frozen display value,CONFIRMATORY_SUPPORTED,0.36096476759760193,0.361,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig2_Heldout_AP_Lift_CI,,Preserve source evidence status and display contract.,true
NUM_119,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Looping:AP_lift_CI_high,Looping,frozen display value,CONFIRMATORY_SUPPORTED,0.42859756050695702,0.429,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig2_Heldout_AP_Lift_CI,,Preserve source evidence status and display contract.,true
NUM_120,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:dimension,All,frozen display value,EFFICIENCY_BENCHMARK,13,13,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig3_Efficiency_Complexity,,Preserve source evidence status and display contract.,true
NUM_121,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:extraction_ms_per_trajectory,All,frozen display value,EFFICIENCY_BENCHMARK,0.01343163276775455,0.01343 ms,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig3_Efficiency_Complexity,,Preserve source evidence status and display contract.,true
NUM_122,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:representation_size_bytes,All,frozen display value,EFFICIENCY_BENCHMARK,20512,20.0 KiB,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig3_Efficiency_Complexity,,Preserve source evidence status and display contract.,true
NUM_123,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:dimension,All,frozen display value,EFFICIENCY_BENCHMARK,1024,1024,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig3_Efficiency_Complexity,,Preserve source evidence status and display contract.,true
NUM_124,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:extraction_ms_per_trajectory,All,frozen display value,EFFICIENCY_BENCHMARK,2370.268617346984,2.37e3 ms,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig3_Efficiency_Complexity,,Preserve source evidence status and display contract.,true
NUM_125,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:representation_size_bytes,All,frozen display value,EFFICIENCY_BENCHMARK,802944,784 KiB,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig3_Efficiency_Complexity,,Preserve source evidence status and display contract.,true
NUM_126,A3.1,artifacts/a2_2_structural_coefficients.csv,success|feature=observation_char_count_total:standardized_coefficient,success|feature=observation_char_count_total,frozen display value,POST_FREEZE_DIAGNOSTIC,-2.2036341198743488,-2.204,Results R2;Results R5;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig4_Structural_Interpretation,,Preserve source evidence status and display contract.,true
NUM_127,A3.1,artifacts/a2_2_structural_coefficients.csv,success|feature=observation_char_count_mean_nonempty:standardized_coefficient,success|feature=observation_char_count_mean_nonempty,frozen display value,POST_FREEZE_DIAGNOSTIC,1.8794611945779307,1.879,Results R2;Results R5;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig4_Structural_Interpretation,,Preserve source evidence status and display contract.,true
NUM_128,A3.1,artifacts/a2_2_structural_coefficients.csv,success|feature=action_char_count_total:standardized_coefficient,success|feature=action_char_count_total,frozen display value,POST_FREEZE_DIAGNOSTIC,0.7322218588981673,0.732,Results R2;Results R5;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig4_Structural_Interpretation,,Preserve source evidence status and display contract.,true
NUM_129,A3.1,artifacts/a2_2_structural_coefficients.csv,success|feature=has_explicit_termination_signal:standardized_coefficient,success|feature=has_explicit_termination_signal,frozen display value,POST_FREEZE_DIAGNOSTIC,-0.6098788036976219,-0.610,Results R2;Results R5;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig4_Structural_Interpretation,,Preserve source evidence status and display contract.,true
NUM_130,A3.1,artifacts/a2_2_structural_coefficients.csv,success|feature=unique_action_ratio:standardized_coefficient,success|feature=unique_action_ratio,frozen display value,POST_FREEZE_DIAGNOSTIC,0.5203365042865755,0.520,Results R2;Results R5;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig4_Structural_Interpretation,,Preserve source evidence status and display contract.,true
NUM_131,A3.1,artifacts/a2_2_structural_coefficients.csv,looping|feature=observation_char_count_mean_nonempty:standardized_coefficient,looping|feature=observation_char_count_mean_nonempty,frozen display value,POST_FREEZE_DIAGNOSTIC,-0.8303141879031721,-0.830,Results R2;Results R5;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig4_Structural_Interpretation,,Preserve source evidence status and display contract.,true
NUM_132,A3.1,artifacts/a2_2_structural_coefficients.csv,looping|feature=nonempty_action_count:standardized_coefficient,looping|feature=nonempty_action_count,frozen display value,POST_FREEZE_DIAGNOSTIC,0.6951595977941223,0.695,Results R2;Results R5;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig4_Structural_Interpretation,,Preserve source evidence status and display contract.,true
NUM_133,A3.1,artifacts/a2_2_structural_coefficients.csv,looping|feature=nonempty_observation_count:standardized_coefficient,looping|feature=nonempty_observation_count,frozen display value,POST_FREEZE_DIAGNOSTIC,0.6951595977941223,0.695,Results R2;Results R5;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig4_Structural_Interpretation,,Preserve source evidence status and display contract.,true
NUM_134,A3.1,artifacts/a2_2_structural_coefficients.csv,looping|feature=step_count:standardized_coefficient,looping|feature=step_count,frozen display value,POST_FREEZE_DIAGNOSTIC,0.6951595977941223,0.695,Results R2;Results R5;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig4_Structural_Interpretation,,Preserve source evidence status and display contract.,true
NUM_135,A3.1,artifacts/a2_2_structural_coefficients.csv,looping|feature=nonempty_focused_element_count:standardized_coefficient,looping|feature=nonempty_focused_element_count,frozen display value,POST_FREEZE_DIAGNOSTIC,0.6695402954920133,0.670,Results R2;Results R5;Discussion;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,Fig4_Structural_Interpretation,,Preserve source evidence status and display contract.,true
NUM_136,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Side Effect:AP_lift,Side Effect,frozen display value,EXPLORATORY_SUPPORTED,0.042850697670555743,0.043,Results R3 exploratory;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,FigS1_SideEffect_Exploratory_AP_Lift,,Preserve source evidence status and display contract.,true
NUM_137,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Side Effect:AP_lift_CI_low,Side Effect,frozen display value,EXPLORATORY_SUPPORTED,0.021245001224243706,0.021,Results R3 exploratory;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,FigS1_SideEffect_Exploratory_AP_Lift,,Preserve source evidence status and display contract.,true
NUM_138,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Side Effect:AP_lift_CI_high,Side Effect,frozen display value,EXPLORATORY_SUPPORTED,0.079199755454644902,0.079,Results R3 exploratory;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,FigS1_SideEffect_Exploratory_AP_Lift,,Preserve source evidence status and display contract.,true
NUM_139,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Success|benchmark=assistantbench:AP,Success|benchmark=assistantbench,frozen display value,DESCRIPTIVE_ONLY,0.35664286093142478,0.357,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,FigS2_Benchmark_Heterogeneity,,Preserve source evidence status and display contract.,true
NUM_140,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Success|benchmark=visualwebarena:AP,Success|benchmark=visualwebarena,frozen display value,DESCRIPTIVE_ONLY,0.65371377322575641,0.654,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,FigS2_Benchmark_Heterogeneity,,Preserve source evidence status and display contract.,true
NUM_141,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Success|benchmark=webarena:AP,Success|benchmark=webarena,frozen display value,DESCRIPTIVE_ONLY,0.64238981349837865,0.642,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,FigS2_Benchmark_Heterogeneity,,Preserve source evidence status and display contract.,true
NUM_142,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Success|benchmark=workarena:AP,Success|benchmark=workarena,frozen display value,DESCRIPTIVE_ONLY,0.67478249870682472,0.675,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,FigS2_Benchmark_Heterogeneity,,Preserve source evidence status and display contract.,true
NUM_143,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Looping|benchmark=assistantbench:AP,Looping|benchmark=assistantbench,frozen display value,DESCRIPTIVE_ONLY,0.71268539178793511,0.713,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,FigS2_Benchmark_Heterogeneity,,Preserve source evidence status and display contract.,true
NUM_144,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Looping|benchmark=visualwebarena:AP,Looping|benchmark=visualwebarena,frozen display value,DESCRIPTIVE_ONLY,0.86925485267751856,0.869,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,FigS2_Benchmark_Heterogeneity,,Preserve source evidence status and display contract.,true
NUM_145,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Looping|benchmark=webarena:AP,Looping|benchmark=webarena,frozen display value,DESCRIPTIVE_ONLY,0.93054123427050739,0.931,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,FigS2_Benchmark_Heterogeneity,,Preserve source evidence status and display contract.,true
NUM_146,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Looping|benchmark=workarena:AP,Looping|benchmark=workarena,frozen display value,DESCRIPTIVE_ONLY,0.96316920731113065,0.963,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,FigS2_Benchmark_Heterogeneity,,Preserve source evidence status and display contract.,true
NUM_147,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Side Effect|benchmark=assistantbench:AP,Side Effect|benchmark=assistantbench,frozen display value,DESCRIPTIVE_ONLY,0.044366133550194274,0.044,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,FigS2_Benchmark_Heterogeneity,,Preserve source evidence status and display contract.,true
NUM_148,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Side Effect|benchmark=visualwebarena:AP,Side Effect|benchmark=visualwebarena,frozen display value,DESCRIPTIVE_ONLY,0.13641754238732393,0.136,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,FigS2_Benchmark_Heterogeneity,,Preserve source evidence status and display contract.,true
NUM_149,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Side Effect|benchmark=webarena:AP,Side Effect|benchmark=webarena,frozen display value,DESCRIPTIVE_ONLY,0.10240745247563374,0.102,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,FigS2_Benchmark_Heterogeneity,,Preserve source evidence status and display contract.,true
NUM_150,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Side Effect|benchmark=workarena:AP,Side Effect|benchmark=workarena,frozen display value,DESCRIPTIVE_ONLY,0.11650994453207834,0.117,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,,FigS2_Benchmark_Heterogeneity,,Preserve source evidence status and display contract.,true
