trajectory_key,target,label,held_out_model,role,group_key,benchmark_group_primary,benchmark_group_secondary,model_name
webarena::webarena.586::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.586,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.586::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.586,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.604::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,webarena::webarena.604,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.604::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.604,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.604::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.604,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.604::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.604,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.629::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,webarena::webarena.629,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.629::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.629,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.629::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.629,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.629::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.629,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.666::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,webarena::webarena.666,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.666::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.666,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.666::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.666,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.666::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.666,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.690::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,webarena::webarena.690,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.690::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.690,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.690::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.690,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.690::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.690,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.740::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,webarena::webarena.740,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.740::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.740,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.740::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.740,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.740::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.740,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.778::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,webarena::webarena.778,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.778::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.778,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.778::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.778,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.778::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,webarena::webarena.778,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
workarena::workarena.servicenow.create-user::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,workarena::workarena.servicenow.create-user,workarena,workarena_l1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
workarena::workarena.servicenow.create-user::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.create-user,workarena,workarena_l1,GenericAgent-anthropic_claude-3.7-sonnet
workarena::workarena.servicenow.create-user::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.create-user,workarena,workarena_l1,GenericAgent-gpt-4o-2024-11-20
workarena::workarena.servicenow.create-user::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.create-user,workarena,workarena_l1,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,workarena,workarena_l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,workarena,workarena_l2,GenericAgent-anthropic_claude-3.7-sonnet
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,workarena,workarena_l2,GenericAgent-gpt-4o-2024-11-20
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,workarena,workarena_l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,workarena,workarena_l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,workarena,workarena_l2,GenericAgent-anthropic_claude-3.7-sonnet
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,workarena,workarena_l2,GenericAgent-gpt-4o-2024-11-20
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,workarena,workarena_l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,workarena,workarena_l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,workarena,workarena_l2,GenericAgent-anthropic_claude-3.7-sonnet
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,workarena,workarena_l2,GenericAgent-gpt-4o-2024-11-20
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,workarena,workarena_l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,workarena,workarena_l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,workarena,workarena_l2,GenericAgent-anthropic_claude-3.7-sonnet
workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,workarena,workarena_l2,GenericAgent-gpt-4o-2024-11-20
workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,workarena,workarena_l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,workarena,workarena_l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,workarena,workarena_l2,GenericAgent-anthropic_claude-3.7-sonnet
workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,workarena,workarena_l2,GenericAgent-gpt-4o-2024-11-20
workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,workarena,workarena_l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,workarena,workarena_l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,workarena,workarena_l2,GenericAgent-anthropic_claude-3.7-sonnet
workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,workarena,workarena_l2,GenericAgent-gpt-4o-2024-11-20
workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,workarena,workarena_l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,workarena::workarena.servicenow.get-warranty-expiration-date-l2,workarena,workarena_l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.get-warranty-expiration-date-l2,workarena,workarena_l2,GenericAgent-anthropic_claude-3.7-sonnet
workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.get-warranty-expiration-date-l2,workarena,workarena_l2,GenericAgent-gpt-4o-2024-11-20
workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.get-warranty-expiration-date-l2,workarena,workarena_l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2,workarena,workarena_l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2,workarena,workarena_l2,GenericAgent-anthropic_claude-3.7-sonnet
workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2,workarena,workarena_l2,GenericAgent-gpt-4o-2024-11-20
workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2,workarena,workarena_l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2,workarena,workarena_l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2,workarena,workarena_l2,GenericAgent-anthropic_claude-3.7-sonnet
workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2,workarena,workarena_l2,GenericAgent-gpt-4o-2024-11-20
workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2,workarena,workarena_l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2,workarena,workarena_l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2,workarena,workarena_l2,GenericAgent-anthropic_claude-3.7-sonnet
workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2,workarena,workarena_l2,GenericAgent-gpt-4o-2024-11-20
workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2,workarena,workarena_l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
workarena::workarena.servicenow.navigate-and-order-loaner-laptop-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,validation,workarena::workarena.servicenow.navigate-and-order-loaner-laptop-l2,workarena,workarena_l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
