trajectory_key,group_key,target,label,outer_fold,outer_role,inner_split,inner_n_splits,benchmark_original,benchmark_group_primary,benchmark_group_secondary,normalized_task_id,model_name,official_split
webarena::webarena.586::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,webarena::webarena.586,side_effect,1,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.586,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,dev
webarena::webarena.604::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,webarena::webarena.604,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.604,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,dev
webarena::webarena.604::GenericAgent-anthropic_claude-3.7-sonnet,webarena::webarena.604,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.604,GenericAgent-anthropic_claude-3.7-sonnet,dev
webarena::webarena.604::GenericAgent-gpt-4o-2024-11-20,webarena::webarena.604,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.604,GenericAgent-gpt-4o-2024-11-20,dev
webarena::webarena.604::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,webarena::webarena.604,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.604,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,dev
webarena::webarena.629::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,webarena::webarena.629,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.629,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,dev
webarena::webarena.629::GenericAgent-anthropic_claude-3.7-sonnet,webarena::webarena.629,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.629,GenericAgent-anthropic_claude-3.7-sonnet,dev
webarena::webarena.629::GenericAgent-gpt-4o-2024-11-20,webarena::webarena.629,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.629,GenericAgent-gpt-4o-2024-11-20,dev
webarena::webarena.629::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,webarena::webarena.629,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.629,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,dev
webarena::webarena.666::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,webarena::webarena.666,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.666,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,dev
webarena::webarena.666::GenericAgent-anthropic_claude-3.7-sonnet,webarena::webarena.666,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.666,GenericAgent-anthropic_claude-3.7-sonnet,dev
webarena::webarena.666::GenericAgent-gpt-4o-2024-11-20,webarena::webarena.666,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.666,GenericAgent-gpt-4o-2024-11-20,dev
webarena::webarena.666::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,webarena::webarena.666,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.666,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,dev
webarena::webarena.690::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,webarena::webarena.690,side_effect,1,1,outer_validation,not_applicable,5,webarena,webarena,webarena,webarena.690,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,dev
webarena::webarena.690::GenericAgent-anthropic_claude-3.7-sonnet,webarena::webarena.690,side_effect,1,1,outer_validation,not_applicable,5,webarena,webarena,webarena,webarena.690,GenericAgent-anthropic_claude-3.7-sonnet,dev
webarena::webarena.690::GenericAgent-gpt-4o-2024-11-20,webarena::webarena.690,side_effect,0,1,outer_validation,not_applicable,5,webarena,webarena,webarena,webarena.690,GenericAgent-gpt-4o-2024-11-20,dev
webarena::webarena.690::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,webarena::webarena.690,side_effect,1,1,outer_validation,not_applicable,5,webarena,webarena,webarena,webarena.690,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,dev
webarena::webarena.740::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,webarena::webarena.740,side_effect,0,1,outer_validation,not_applicable,5,webarena,webarena,webarena,webarena.740,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,dev
webarena::webarena.740::GenericAgent-anthropic_claude-3.7-sonnet,webarena::webarena.740,side_effect,0,1,outer_validation,not_applicable,5,webarena,webarena,webarena,webarena.740,GenericAgent-anthropic_claude-3.7-sonnet,dev
webarena::webarena.740::GenericAgent-gpt-4o-2024-11-20,webarena::webarena.740,side_effect,0,1,outer_validation,not_applicable,5,webarena,webarena,webarena,webarena.740,GenericAgent-gpt-4o-2024-11-20,dev
webarena::webarena.740::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,webarena::webarena.740,side_effect,0,1,outer_validation,not_applicable,5,webarena,webarena,webarena,webarena.740,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,dev
webarena::webarena.778::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,webarena::webarena.778,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.778,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,dev
webarena::webarena.778::GenericAgent-anthropic_claude-3.7-sonnet,webarena::webarena.778,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.778,GenericAgent-anthropic_claude-3.7-sonnet,dev
webarena::webarena.778::GenericAgent-gpt-4o-2024-11-20,webarena::webarena.778,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.778,GenericAgent-gpt-4o-2024-11-20,dev
webarena::webarena.778::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,webarena::webarena.778,side_effect,0,1,outer_train,inner_train,5,webarena,webarena,webarena,webarena.778,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,dev
workarena::workarena.servicenow.create-user::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena::workarena.servicenow.create-user,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l1,workarena.servicenow.create-user,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,dev
workarena::workarena.servicenow.create-user::GenericAgent-anthropic_claude-3.7-sonnet,workarena::workarena.servicenow.create-user,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l1,workarena.servicenow.create-user,GenericAgent-anthropic_claude-3.7-sonnet,dev
workarena::workarena.servicenow.create-user::GenericAgent-gpt-4o-2024-11-20,workarena::workarena.servicenow.create-user,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l1,workarena.servicenow.create-user,GenericAgent-gpt-4o-2024-11-20,dev
workarena::workarena.servicenow.create-user::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena::workarena.servicenow.create-user,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l1,workarena.servicenow.create-user,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,dev
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,side_effect,0,1,outer_validation,not_applicable,5,workarena,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,dev
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,side_effect,0,1,outer_validation,not_applicable,5,workarena,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,GenericAgent-anthropic_claude-3.7-sonnet,dev
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-gpt-4o-2024-11-20,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,side_effect,0,1,outer_validation,not_applicable,5,workarena,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,GenericAgent-gpt-4o-2024-11-20,dev
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,side_effect,0,1,outer_validation,not_applicable,5,workarena,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,dev
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,dev
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-anthropic_claude-3.7-sonnet,dev
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-gpt-4o-2024-11-20,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-gpt-4o-2024-11-20,dev
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,dev
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,dev
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-anthropic_claude-3.7-sonnet,dev
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-gpt-4o-2024-11-20,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-gpt-4o-2024-11-20,dev
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,dev
workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,dev
workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-anthropic_claude-3.7-sonnet,dev
workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-gpt-4o-2024-11-20,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-gpt-4o-2024-11-20,dev
workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,dev
workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,dev
workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,GenericAgent-anthropic_claude-3.7-sonnet,dev
workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-gpt-4o-2024-11-20,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,GenericAgent-gpt-4o-2024-11-20,dev
workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,dev
workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,side_effect,0,1,outer_train,inner_validation,5,workarena,workarena,workarena_l2,workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,dev
workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,side_effect,0,1,outer_train,inner_validation,5,workarena,workarena,workarena_l2,workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,GenericAgent-anthropic_claude-3.7-sonnet,dev
workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-gpt-4o-2024-11-20,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,side_effect,0,1,outer_train,inner_validation,5,workarena,workarena,workarena_l2,workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,GenericAgent-gpt-4o-2024-11-20,dev
workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,side_effect,0,1,outer_train,inner_validation,5,workarena,workarena,workarena_l2,workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,dev
workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena::workarena.servicenow.get-warranty-expiration-date-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.get-warranty-expiration-date-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,dev
workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena::workarena.servicenow.get-warranty-expiration-date-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.get-warranty-expiration-date-l2,GenericAgent-anthropic_claude-3.7-sonnet,dev
workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-gpt-4o-2024-11-20,workarena::workarena.servicenow.get-warranty-expiration-date-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.get-warranty-expiration-date-l2,GenericAgent-gpt-4o-2024-11-20,dev
workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena::workarena.servicenow.get-warranty-expiration-date-l2,side_effect,0,1,outer_train,inner_train,5,workarena,workarena,workarena_l2,workarena.servicenow.get-warranty-expiration-date-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,dev
