protocol,trajectory_key,target,label,held_out_group,role,inner_split,inner_n_splits,benchmark_group_primary,benchmark_group_secondary,group_key,model_name
primary_four_group,webarena::webarena.666::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,assistantbench,train,inner_train,5,webarena,webarena,webarena::webarena.666,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
primary_four_group,webarena::webarena.666::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,assistantbench,train,inner_train,5,webarena,webarena,webarena::webarena.666,GenericAgent-anthropic_claude-3.7-sonnet
primary_four_group,webarena::webarena.666::GenericAgent-gpt-4o-2024-11-20,looping,1,assistantbench,train,inner_train,5,webarena,webarena,webarena::webarena.666,GenericAgent-gpt-4o-2024-11-20
primary_four_group,webarena::webarena.666::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,assistantbench,train,inner_train,5,webarena,webarena,webarena::webarena.666,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
primary_four_group,webarena::webarena.690::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,assistantbench,train,inner_train,5,webarena,webarena,webarena::webarena.690,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
primary_four_group,webarena::webarena.690::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,assistantbench,train,inner_train,5,webarena,webarena,webarena::webarena.690,GenericAgent-anthropic_claude-3.7-sonnet
primary_four_group,webarena::webarena.690::GenericAgent-gpt-4o-2024-11-20,looping,0,assistantbench,train,inner_train,5,webarena,webarena,webarena::webarena.690,GenericAgent-gpt-4o-2024-11-20
primary_four_group,webarena::webarena.690::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,assistantbench,train,inner_train,5,webarena,webarena,webarena::webarena.690,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
primary_four_group,webarena::webarena.740::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,assistantbench,train,inner_validation,5,webarena,webarena,webarena::webarena.740,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
primary_four_group,webarena::webarena.740::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,assistantbench,train,inner_validation,5,webarena,webarena,webarena::webarena.740,GenericAgent-anthropic_claude-3.7-sonnet
primary_four_group,webarena::webarena.740::GenericAgent-gpt-4o-2024-11-20,looping,0,assistantbench,train,inner_validation,5,webarena,webarena,webarena::webarena.740,GenericAgent-gpt-4o-2024-11-20
primary_four_group,webarena::webarena.740::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,assistantbench,train,inner_validation,5,webarena,webarena,webarena::webarena.740,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
primary_four_group,webarena::webarena.778::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,assistantbench,train,inner_validation,5,webarena,webarena,webarena::webarena.778,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
primary_four_group,webarena::webarena.778::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,assistantbench,train,inner_validation,5,webarena,webarena,webarena::webarena.778,GenericAgent-anthropic_claude-3.7-sonnet
primary_four_group,webarena::webarena.778::GenericAgent-gpt-4o-2024-11-20,looping,1,assistantbench,train,inner_validation,5,webarena,webarena,webarena::webarena.778,GenericAgent-gpt-4o-2024-11-20
primary_four_group,webarena::webarena.778::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,assistantbench,train,inner_validation,5,webarena,webarena,webarena::webarena.778,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
primary_four_group,workarena::workarena.servicenow.create-user::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,assistantbench,train,inner_validation,5,workarena,workarena_l1,workarena::workarena.servicenow.create-user,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
primary_four_group,workarena::workarena.servicenow.create-user::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,assistantbench,train,inner_validation,5,workarena,workarena_l1,workarena::workarena.servicenow.create-user,GenericAgent-anthropic_claude-3.7-sonnet
primary_four_group,workarena::workarena.servicenow.create-user::GenericAgent-gpt-4o-2024-11-20,looping,0,assistantbench,train,inner_validation,5,workarena,workarena_l1,workarena::workarena.servicenow.create-user,GenericAgent-gpt-4o-2024-11-20
primary_four_group,workarena::workarena.servicenow.create-user::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,assistantbench,train,inner_validation,5,workarena,workarena_l1,workarena::workarena.servicenow.create-user,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
primary_four_group,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
primary_four_group,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,GenericAgent-anthropic_claude-3.7-sonnet
primary_four_group,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,GenericAgent-gpt-4o-2024-11-20
primary_four_group,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
primary_four_group,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
primary_four_group,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-anthropic_claude-3.7-sonnet
primary_four_group,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-gpt-4o-2024-11-20
primary_four_group,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
primary_four_group,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
primary_four_group,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-anthropic_claude-3.7-sonnet
primary_four_group,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-gpt-4o-2024-11-20
primary_four_group,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
primary_four_group,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
primary_four_group,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-anthropic_claude-3.7-sonnet
primary_four_group,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-gpt-4o-2024-11-20,looping,0,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-gpt-4o-2024-11-20
primary_four_group,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
primary_four_group,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,assistantbench,train,inner_validation,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
primary_four_group,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,assistantbench,train,inner_validation,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,GenericAgent-anthropic_claude-3.7-sonnet
primary_four_group,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,assistantbench,train,inner_validation,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,GenericAgent-gpt-4o-2024-11-20
primary_four_group,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,assistantbench,train,inner_validation,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
primary_four_group,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
primary_four_group,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,GenericAgent-anthropic_claude-3.7-sonnet
primary_four_group,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-gpt-4o-2024-11-20,looping,0,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,GenericAgent-gpt-4o-2024-11-20
primary_four_group,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
primary_four_group,workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.get-warranty-expiration-date-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
primary_four_group,workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.get-warranty-expiration-date-l2,GenericAgent-anthropic_claude-3.7-sonnet
primary_four_group,workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.get-warranty-expiration-date-l2,GenericAgent-gpt-4o-2024-11-20
primary_four_group,workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.get-warranty-expiration-date-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
primary_four_group,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,assistantbench,train,inner_validation,5,workarena,workarena_l2,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
primary_four_group,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,assistantbench,train,inner_validation,5,workarena,workarena_l2,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2,GenericAgent-anthropic_claude-3.7-sonnet
primary_four_group,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-gpt-4o-2024-11-20,looping,0,assistantbench,train,inner_validation,5,workarena,workarena_l2,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2,GenericAgent-gpt-4o-2024-11-20
primary_four_group,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,assistantbench,train,inner_validation,5,workarena,workarena_l2,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
primary_four_group,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,assistantbench,train,inner_validation,5,workarena,workarena_l2,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
primary_four_group,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,assistantbench,train,inner_validation,5,workarena,workarena_l2,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2,GenericAgent-anthropic_claude-3.7-sonnet
primary_four_group,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,assistantbench,train,inner_validation,5,workarena,workarena_l2,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2,GenericAgent-gpt-4o-2024-11-20
primary_four_group,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,assistantbench,train,inner_validation,5,workarena,workarena_l2,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
primary_four_group,workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,assistantbench,train,inner_train,5,workarena,workarena_l2,workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
