trajectory_key,benchmark,benchmark_split_namespace,task_id,model_name,exp_name,official_split,annotation_count,annotator_count,primary_annotator,secondary_annotators,success_values,success_primary_label_audit_only,success_label,success_status,success_eligible_main,side_effect_values,side_effect_primary_label_audit_only,side_effect_label,side_effect_status,side_effect_eligible_main,looping_values,looping_primary_label_audit_only,looping_label,looping_status,looping_eligible_main
assistantbench::assistantbench.validation.24::GenericAgent-gpt-4o-2024-11-20,assistantbench,assistantbench,assistantbench.validation.24,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_assistantbench.improved.validation,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.24::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,assistantbench,assistantbench,assistantbench.validation.24,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_assistantbench.improved.validation,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.25::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,assistantbench,assistantbench,assistantbench.validation.25,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_assistantbench.improved.validation,dev,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.25::GenericAgent-anthropic_claude-3.7-sonnet,assistantbench,assistantbench,assistantbench.validation.25,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_assistantbench.improved.validation,dev,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.25::GenericAgent-gpt-4o-2024-11-20,assistantbench,assistantbench,assistantbench.validation.25,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_assistantbench.improved.validation,dev,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.25::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,assistantbench,assistantbench,assistantbench.validation.25,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_assistantbench.improved.validation,dev,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.26::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,assistantbench,assistantbench,assistantbench.validation.26,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_assistantbench.improved.validation,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.26::GenericAgent-anthropic_claude-3.7-sonnet,assistantbench,assistantbench,assistantbench.validation.26,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_assistantbench.improved.validation,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.26::GenericAgent-gpt-4o-2024-11-20,assistantbench,assistantbench,assistantbench.validation.26,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_assistantbench.improved.validation,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.26::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,assistantbench,assistantbench,assistantbench.validation.26,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_assistantbench.improved.validation,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.27::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,assistantbench,assistantbench,assistantbench.validation.27,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.27::GenericAgent-anthropic_claude-3.7-sonnet,assistantbench,assistantbench,assistantbench.validation.27,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.27::GenericAgent-gpt-4o-2024-11-20,assistantbench,assistantbench,assistantbench.validation.27,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.27::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,assistantbench,assistantbench,assistantbench.validation.27,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.28::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,assistantbench,assistantbench,assistantbench.validation.28,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.28::GenericAgent-anthropic_claude-3.7-sonnet,assistantbench,assistantbench,assistantbench.validation.28,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.28::GenericAgent-gpt-4o-2024-11-20,assistantbench,assistantbench,assistantbench.validation.28,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.28::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,assistantbench,assistantbench,assistantbench.validation.28,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.29::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,assistantbench,assistantbench,assistantbench.validation.29,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.29::GenericAgent-anthropic_claude-3.7-sonnet,assistantbench,assistantbench,assistantbench.validation.29,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.29::GenericAgent-gpt-4o-2024-11-20,assistantbench,assistantbench,assistantbench.validation.29,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.29::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,assistantbench,assistantbench,assistantbench.validation.29,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,assistantbench,assistantbench,assistantbench.validation.2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_assistantbench.improved.validation,test,1,1,C,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.2::GenericAgent-anthropic_claude-3.7-sonnet,assistantbench,assistantbench,assistantbench.validation.2,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_assistantbench.improved.validation,test,1,1,C,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.2::GenericAgent-gpt-4o-2024-11-20,assistantbench,assistantbench,assistantbench.validation.2,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_assistantbench.improved.validation,test,1,1,C,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,assistantbench,assistantbench,assistantbench.validation.2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_assistantbench.improved.validation,test,1,1,C,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.30::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,assistantbench,assistantbench,assistantbench.validation.30,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.30::GenericAgent-anthropic_claude-3.7-sonnet,assistantbench,assistantbench,assistantbench.validation.30,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.30::GenericAgent-gpt-4o-2024-11-20,assistantbench,assistantbench,assistantbench.validation.30,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_assistantbench.improved.validation,test,1,1,D,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.30::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,assistantbench,assistantbench,assistantbench.validation.30,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.31::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,assistantbench,assistantbench,assistantbench.validation.31,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_assistantbench.improved.validation,dev,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.31::GenericAgent-anthropic_claude-3.7-sonnet,assistantbench,assistantbench,assistantbench.validation.31,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_assistantbench.improved.validation,dev,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.31::GenericAgent-gpt-4o-2024-11-20,assistantbench,assistantbench,assistantbench.validation.31,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_assistantbench.improved.validation,dev,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.31::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,assistantbench,assistantbench,assistantbench.validation.31,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_assistantbench.improved.validation,dev,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.32::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,assistantbench,assistantbench,assistantbench.validation.32,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.32::GenericAgent-anthropic_claude-3.7-sonnet,assistantbench,assistantbench,assistantbench.validation.32,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.32::GenericAgent-gpt-4o-2024-11-20,assistantbench,assistantbench,assistantbench.validation.32,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.32::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,assistantbench,assistantbench,assistantbench.validation.32,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_assistantbench.improved.validation,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.3::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,assistantbench,assistantbench,assistantbench.validation.3,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_assistantbench.improved.validation,dev,1,1,C,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.3::GenericAgent-anthropic_claude-3.7-sonnet,assistantbench,assistantbench,assistantbench.validation.3,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_assistantbench.improved.validation,dev,1,1,C,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.3::GenericAgent-gpt-4o-2024-11-20,assistantbench,assistantbench,assistantbench.validation.3,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_assistantbench.improved.validation,dev,1,1,C,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.3::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,assistantbench,assistantbench,assistantbench.validation.3,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_assistantbench.improved.validation,dev,1,1,C,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.4::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,assistantbench,assistantbench,assistantbench.validation.4,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_assistantbench.improved.validation,dev,1,1,C,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
assistantbench::assistantbench.validation.4::GenericAgent-anthropic_claude-3.7-sonnet,assistantbench,assistantbench,assistantbench.validation.4,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_assistantbench.improved.validation,dev,1,1,C,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
assistantbench::assistantbench.validation.4::GenericAgent-gpt-4o-2024-11-20,assistantbench,assistantbench,assistantbench.validation.4,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_assistantbench.improved.validation,dev,1,1,C,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
